901	1.000000	1.000000	1.000000
902	0.000000	1.000000	0.000000
903	1.000000	0.000000	0.000000
910	0.941176	0.941176	1.000000
911	0.941176	1.000000	0.941176
912	1.000000	1.000000	0.941176
913	1.000000	0.941176	1.000000
914	0.039216	0.690196	0.580392
915	0.000000	0.709804	0.415686
916	1.000000	0.117647	0.000000
917	0.850980	0.200000	0.000000
918	0.980392	0.627451	0.000000
